计数,名称,内容,位置 X,位置 Y,位置 Z,直径,中心 X,中心 Y,中心 Z
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},11790.6707,5227.6566,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},11018.4062,5564.1319,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},11954.9912,5823.3994,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},12598.1478,5200.6450,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},12657.2189,5036.7326,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},7325.2292,2002.6633,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},13811.5637,3882.6921,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},13336.3963,3981.1127,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;火侵},8459.7032,5143.5425,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;火侵},8635.7226,5435.4693,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},13867.3307,3789.3975,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},7804.8577,1885.7271,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},13742.0095,3986.7995,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},10836.1979,3925.7221,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},5858.0043,3825.9866,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},4863.5222,2992.4985,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},7033.8258,3431.0829,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},7362.7029,3776.5821,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-150},5058.0887,5421.5026,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},7264.2742,3331.7447,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},6056.3077,2654.6810,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},6126.5399,3751.4102,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},6720.2949,3594.6910,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},6038.5992,4325.1715,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},5668.0239,2980.8494,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},6612.2089,2080.3335,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},11381.6664,4841.8714,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},6872.2926,3210.0510,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},6566.8367,3463.2655,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},6276.9657,2516.1429,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},6275.0149,1695.5180,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},6395.6802,4229.0341,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},3851.6949,3062.6504,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},7830.5036,2186.1962,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},6192.7994,4026.8545,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},3975.2227,3224.0665,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},4403.9409,4384.0073,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-150},3760.3707,2939.3206,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-100},3641.3009,2814.0219,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},4435.8980,3119.9718,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},7198.3702,2618.8763,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},5196.0066,5017.8109,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},5852.4896,2792.6795,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-200},5264.9918,5247.2220,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},7730.4842,2950.4081,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},5179.2195,2981.1681,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-450},6408.9379,3731.8925,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},6983.8899,2077.6097,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},13363.4815,4808.6435,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},13983.0669,5019.4197,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-850},13631.6305,3837.5635,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-400},14000.5817,4838.9445,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},14682.3483,4812.6589,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},15027.1943,4886.4260,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-350},13259.3341,4998.0196,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},13161.3318,5180.0608,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},12744.5039,4058.2864,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},12564.6848,3987.0567,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},12699.1625,4168.4563,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},12747.3990,4210.1513,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-700},12907.8487,4161.4206,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},12904.4037,4245.2658,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-500},13852.8849,4652.2405,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},12886.8016,4102.5079,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},13402.9488,4259.6636,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},13967.6616,5217.8736,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},11419.0514,4394.8864,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-250},13063.9676,5363.8147,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-650},14978.0114,4549.7569,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},5122.9747,4551.1241,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},5679.5332,5050.5642,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},11392.2403,4699.7722,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-300},5402.6845,4610.6393,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},14968.6657,4754.5164,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},15047.5630,4284.7332,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-750},14669.4996,4170.3059,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-550},14673.6034,4692.7006,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-600},14972.6137,4652.3069,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-950},12180.3033,2106.2704,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1050},12678.4269,2253.7987,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-800},14295.5753,3915.6774,0.0000,,,,
1,多行文字,{\fCourier New|b0|i0|c0|p49;\C7;-1000},12478.8048,2216.5483,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},12672.6297,4027.8517,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;通风},6246.4578,5878.1825,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},6582.0744,3340.9633,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠20°},9775.4914,5581.8864,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.86},9780.7498,5597.8591,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6582.8308,3086.9714,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},4592.7548,2709.3422,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.64},6546.2197,3096.8278,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},6551.3904,3077.8807,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},5439.0769,4347.6208,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},5145.8022,4169.1013,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},5708.2397,5141.8427,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠13°},5113.9167,4158.4273,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.38},5114.4541,4171.0085,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},5490.8581,4361.3908,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.85},5437.4289,4371.6189,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.06},5673.3831,5147.5964,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠19°},5673.3831,5130.0964,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10°},7116.5215,4068.8177,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},7147.2475,4078.8276,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},7998.0587,2824.6684,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠30°},7945.7561,1920.9513,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.01},6097.0845,3609.0156,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},4217.6027,5740.0702,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.07},7117.8091,4086.7034,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},6088.1933,3585.1647,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},5168.3713,5180.1844,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;30.83},4605.4332,5721.2630,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;32.50},4417.4579,2203.3415,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.10},4558.8202,2713.1215,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠10.5°},4548.5219,2694.1998,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},5204.0458,5188.9825,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.23},5171.4017,5199.1896,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;31.78},4445.8194,2459.4981,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;32.01},5095.8961,5679.4781,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.14},12816.5120,1862.2729,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-981.63},13353.3979,2782.4138,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.29},12476.0188,1629.4009,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.28},12880.8024,1668.4143,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-774.03},13671.1755,3893.5523,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.73},14286.5281,5704.1579,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.65},13182.2227,3213.5973,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.67},13679.6524,3909.4277,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.84},13110.8690,3830.3428,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.36},13284.7160,5606.7596,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.47},13522.3280,5569.3390,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.29},13056.7334,5215.1744,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.08},12806.3813,5624.5309,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.74},13585.5860,4679.5458,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.75},13157.5224,4285.4833,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.40},13564.1472,4798.9561,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.55},13377.8253,4702.2818,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.90},12667.5504,3859.8369,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},12667.5505,3842.3369,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.24},12219.3652,3377.3681,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},12694.6608,3849.9516,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.53},13511.9329,1887.6857,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},6525.6857,2275.7158,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.75},13752.4982,5614.0688,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},13546.1366,1878.2445,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.93},11336.3496,1784.5401,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.05},14119.5946,3964.4559,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.71},13435.9427,1896.2691,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.76},14506.6725,5699.0573,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.85},14536.2384,4987.8391,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.74},14368.9646,2076.9160,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;36.15},14405.7108,2520.0503,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-605.26},13425.1547,1881.4562,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.00},13830.1345,1730.3455,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.14},6086.1669,4115.7762,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},6088.7627,4094.3396,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},8053.8321,2838.0440,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.59},7951.2300,1942.0256,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.06},8005.9539,2844.9735,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},7106.3699,3740.8184,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.25},6548.7447,3344.9424,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},6557.6947,3326.3543,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.22},7540.6484,2898.1810,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.77},7075.3207,3271.3361,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠6°},7076.5748,3249.3979,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},7573.7571,3313.8005,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},7122.3146,3263.6764,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠5°},7071.3002,2707.4049,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠50°},7351.5801,1854.4185,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},7099.0102,2716.7087,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.68},7071.1115,2728.7160,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.79},8554.0616,1786.5074,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},8604.5071,1771.9430,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},7577.0276,2890.3803,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.52},7541.6776,3322.4075,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7.5°},6117.1046,4610.8484,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},5650.8661,4623.4572,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.40},8564.2437,2012.1896,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},8598.6677,2003.1689,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.04},7108.8819,3755.9980,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠12°},8551.0093,1765.3068,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},8564.2437,1994.6896,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6143.7418,3596.2209,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},3475.0993,3350.6119,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;1.38},7348.1243,1875.8970,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},7387.1537,1876.1509,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠16°},7533.9903,2874.4028,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},7995.7762,1934.7431,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},4805.5127,5564.6036,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;合格},5552.8370,5812.8025,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.07},4962.4724,5417.3400,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},4842.7237,5575.1872,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.65},4558.5626,2949.5822,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},4558.5626,2932.0822,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.13},5517.0049,5821.9995,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠16°},5517.0049,5804.4995,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;32.04},4521.3680,4201.4563,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.12},5683.0080,5637.2575,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},4997.6468,5406.9600,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;1.70},4184.2740,5750.0666,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},4182.7580,5735.2579,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;甲},4647.1515,4190.9972,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.87},4609.2303,4202.2819,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},4963.6320,5393.3373,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠7.5°},4600.9591,4183.3850,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.76},6613.9944,4095.4793,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6619.7245,4489.9184,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6649.9745,4081.2352,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},6613.9945,4077.9793,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},7143.4366,3752.1589,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠9°},7541.4896,3306.1970,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;6.18},6589.4561,4492.8085,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠18°},6589.0669,4480.2598,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;优},6372.3267,4778.6283,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠14°},5897.2998,5411.3048,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;3.69},5899.0376,5423.3906,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠11°},5600.4114,3602.9641,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;5.60},5604.1169,3623.8245,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠4.5°},6143.7844,5120.0139,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;4.86},6142.1716,5134.5482,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;∠8°},5681.0254,5624.4626,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;乙},6176.6512,5132.3812,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.82},12636.9067,4323.9584,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-731.08},11102.4514,3392.8687,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;33.82},11128.2800,3109.3037,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-781.78},11523.0538,3141.8041,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;33.89},11111.9917,3408.0597,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-366.68},11778.9796,1690.8745,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-530.95},12871.4709,1653.1652,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-753.82},11117.4654,3095.5104,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-816.54},10661.6533,2459.6172,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;33.96},11531.9615,3158.3043,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;深734.01},11541.5283,3827.9303,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.46},11100.9928,3678.3424,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-740.97},11547.0971,3943.3724,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.37},11552.2896,3844.2715,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-771.00},11542.7544,3609.5651,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-777.47},11559.2665,3360.1647,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-705.92},11092.7042,3660.1142,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;34.35},11551.5967,3624.5917,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C1;35.90},13139.0911,4090.4046,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-701.85},13130.6463,4075.6957,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-846.99},13101.8562,3814.8264,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-771.22},12583.3736,4025.8731,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-629.34},13149.9684,4268.3144,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-531.29},12674.1567,4511.8791,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-637.33},12628.4712,4308.2208,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-660.43},12283.1656,4429.7751,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-822.50},12585.1398,3830.9446,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-909.13},12126.5878,2600.4490,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-892.57},12138.6973,3097.2344,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-584.89},12808.1691,1842.8389,0.0000,,,,
1,多行文字,{\fSimHei|b0|i0|c134|p2;\C7;-817.78},11660.4057,2809.3137,0.0000,,,,
